,0,tweets,positivewordscount,negativewordscount,positive_words,negative_words,over all sentiment
499,"['exercise', 'help', 'kid', 'lot', 'energy', 'adult', 'de', 'stress', 'stayathome', 'let', 'child', 'choose', 'music', 'minute', 'dance', 'might', 'even', 'impress', 'move', 'parenting', 'tip', 'covid', 'http', 'coronavirus']","['exercise', 'help', 'kid', 'lot', 'energy', 'adult', 'de', 'stress', 'stayathome', 'let', 'child', 'choose', 'music', 'minute', 'dance', 'might', 'even', 'impress', 'move', 'parenting', 'tip', 'covid', 'http', 'coronavirus']",2,1,",help,impress",",stress",positive
500,"['try', 'take', 'minute', 'something', 'kid', 'choose', '–', 'like', 'play', 'game', 'read', 'together', 'phone', 'tv', 'focus', 'quality', 'time', 'make', 'feel', 'safe', 'love', 'parenting', 'tip', 'covid', 'http', 'coronavirus']","['try', 'take', 'minute', 'something', 'kid', 'choose', '–', 'like', 'play', 'game', 'read', 'together', 'phone', 'tv', 'focus', 'quality', 'time', 'make', 'feel', 'safe', 'love', 'parenting', 'tip', 'covid', 'http', 'coronavirus']",4,0,",like,together,safe,love",,positive
501,"['working', 'home', 'child', 'around', 'kid', 'bore', 'want', 'play', 'outside', 'ca', 'n', 'easy', 'us', 'parenting', 'tip', 'covid', 'http', 'coronavirus']","['working', 'home', 'child', 'around', 'kid', 'bore', 'want', 'play', 'outside', 'ca', 'n', 'easy', 'us', 'parenting', 'tip', 'covid', 'http', 'coronavirus']",1,1,",easy",",bore",neutral
502,"['adult', 'people', 'underlying', 'condition', 'vital', 'check', 'common', 'symptom', 'keep', 'family', 'friends', 'inform', 'need', 'assistance', 'seek', 'medical', 'care', 'immediately', 'difficulty', 'breathing', 'first', 'possible', 'coronavirus', 'covid']","['adult', 'people', 'underlying', 'condition', 'vital', 'check', 'common', 'symptom', 'keep', 'family', 'friends', 'inform', 'need', 'assistance', 'seek', 'medical', 'care', 'immediately', 'difficulty', 'breathing', 'first', 'possible', 'coronavirus', 'covid']",1,2,",assistance",",symptom,difficulty",negative
503,"['people', 'underlying', 'health', 'condition', 'keep', 'physical', 'distance', 'advise', 'stay', 'least', 'meter', 'away', 'others', 'decline', 'visit', 'covid', 'outbreak', 'alternatively', 'socialize', 'phone', 'everyday', 'friend', 'family']","['people', 'underlying', 'health', 'condition', 'keep', 'physical', 'distance', 'advise', 'stay', 'least', 'meter', 'away', 'others', 'decline', 'visit', 'covid', 'outbreak', 'alternatively', 'socialize', 'phone', 'everyday', 'friend', 'family']",1,2,",advise",",decline,outbreak",negative
504,"['physical', 'distancing', 'prevent', 'covid', 'infection', 'old', 'adult', 'underlying', 'health', 'condition', 'public', 'gathering', 'stock', 'least', 'week', 'also', 'order', 'online', 'ask', 'help', 'family', 'neighbors', 'volunteers', 'coronavirus']","['physical', 'distancing', 'prevent', 'covid', 'infection', 'old', 'adult', 'underlying', 'health', 'condition', 'public', 'gathering', 'stock', 'least', 'week', 'also', 'order', 'online', 'ask', 'help', 'family', 'neighbors', 'volunteers', 'coronavirus']",2,2,",prevent,help",",infection,gathering",neutral
505,"['older', 'adult', 'people', 'w', 'underlying', 'condition', 'protect', 'others', 'wash', 'frequently', 'cough', 'sneeze', 'flexed', 'use', 'disposable', 'tissue', 'keep', 'distance', 'unnecessary', 'public', 'activity', 'disinfect', 'frequently', 'touch', 'surface', 'covid']","['older', 'adult', 'people', 'w', 'underlying', 'condition', 'protect', 'others', 'wash', 'frequently', 'cough', 'sneeze', 'flexed', 'use', 'disposable', 'tissue', 'keep', 'distance', 'unnecessary', 'public', 'activity', 'disinfect', 'frequently', 'touch', 'surface', 'covid']",2,1,",protect,disinfect",",unnecessary",positive
506,"['older', 'adult', 'people', 'underlying', 'health', 'condition', 'high', 'risk', 'catch', 'develop', 'severe', 'form', 'covid', 'protect', 'amp', 'stay', 'healthy', 'outbreak', 'follow', 'advice', 'thread', 'coronavirus']","['older', 'adult', 'people', 'underlying', 'health', 'condition', 'high', 'risk', 'catch', 'develop', 'severe', 'form', 'covid', 'protect', 'amp', 'stay', 'healthy', 'outbreak', 'follow', 'advice', 'thread', 'coronavirus']",2,3,",protect,healthy",",risk,severe,outbreak",negative
507,"['family', 'friend', 'may', 'view', 'body', 'relative', 'die', 'covid', 'prepare', 'burial', 'touch', 'kiss', 'body', 'wash', 'hand', 'thoroughly', 'soap', 'amp', 'water', 'follow', 'view', 'physical', 'distancing', 'measure', 'strictly', 'apply']","['family', 'friend', 'may', 'view', 'body', 'relative', 'die', 'covid', 'prepare', 'burial', 'touch', 'kiss', 'body', 'wash', 'hand', 'thoroughly', 'soap', 'amp', 'water', 'follow', 'view', 'physical', 'distancing', 'measure', 'strictly', 'apply']",1,2,",prepare",",die,strictly",negative
508,"['particularly', 'concern', 'large', 'number', 'infection', 'report', 'among', 'healthworkers', 'country', 'report', 'health', 'worker', 'infect', 'alarm', 'trend', 'drtedros', 'covid', 'coronavirus']","['particularly', 'concern', 'large', 'number', 'infection', 'report', 'among', 'healthworkers', 'country', 'report', 'health', 'worker', 'infect', 'alarm', 'trend', 'drtedros', 'covid', 'coronavirus']",1,3,",concern",",infection,infect,alarm",negative
509,"['time', 'lift', 'restriction', 'quickly', 'could', 'lead', 'deadly', 'resurgence', 'way', 'dangerous', 'way', 'manage', 'properly', 'drtedros', 'covid', 'coronavirus']","['time', 'lift', 'restriction', 'quickly', 'could', 'lead', 'deadly', 'resurgence', 'way', 'dangerous', 'way', 'manage', 'properly', 'drtedros', 'covid', 'coronavirus']",2,3,",lead,properly",",restriction,deadly,dangerous",negative
510,"['know', 'country', 'already', 'plan', 'transition', 'stayhome', 'restriction', 'want', 'see', 'restriction', 'lift', 'much', 'anyone', 'drtedros', 'covid', 'coronavirus']","['know', 'country', 'already', 'plan', 'transition', 'stayhome', 'restriction', 'want', 'see', 'restriction', 'lift', 'much', 'anyone', 'drtedros', 'covid', 'coronavirus']",0,2,,",restriction,restriction",negative
511,"['recent', 'meeting', 'gorg', 'express', 'strong', 'support', 'africa', 'must', 'expedite', 'even', 'though', 'number', 'africa', 'still', 'relatively', 'small', 'accelerate', 'drtedros', 'covid', 'coronavirus']","['recent', 'meeting', 'gorg', 'express', 'strong', 'support', 'africa', 'must', 'expedite', 'even', 'though', 'number', 'africa', 'still', 'relatively', 'small', 'accelerate', 'drtedros', 'covid', 'coronavirus']",2,0,",strong,support",,positive
512,"['dr', 'moetitshidi', 'regional', 'director', 'whoafro', 'say', 'yesterday', 'mean', 'country', 'need', 'localize', 'covid', 'response', 'urgently', 'strengthen', 'exist', 'public', 'health', 'primary', 'health', 'care', 'infrastructure', 'country', 'drtedros', 'coronavirus']","['dr', 'moetitshidi', 'regional', 'director', 'whoafro', 'say', 'yesterday', 'mean', 'country', 'need', 'localize', 'covid', 'response', 'urgently', 'strengthen', 'exist', 'public', 'health', 'primary', 'health', 'care', 'infrastructure', 'country', 'drtedros', 'coronavirus']",0,0,,,neutral
513,"['anticipate', 'severe', 'hardship', 'already', 'overstretch', 'health', 'system', 'particularly', 'rural', 'area', 'normally', 'lack', 'resource', 'city', 'drtedros', 'covid', 'coronavirus']","['anticipate', 'severe', 'hardship', 'already', 'overstretch', 'health', 'system', 'particularly', 'rural', 'area', 'normally', 'lack', 'resource', 'city', 'drtedros', 'covid', 'coronavirus']",0,3,,",severe,hardship,lack",negative
514,"['personal', 'note', 'pleased', 'see', 'friend', 'borisjohnson', 'long', 'intensive', 'care', 'wish', 'best', '–', 'wish', 'best', 'everyone', 'face', 'face', 'drtedros', 'covid', 'coronavirus']","['personal', 'note', 'pleased', 'see', 'friend', 'borisjohnson', 'long', 'intensive', 'care', 'wish', 'best', '–', 'wish', 'best', 'everyone', 'face', 'face', 'drtedros', 'covid', 'coronavirus']",3,0,",pleased,best,best",,positive
515,"['globally', 'nearly', 'million', 'confirmed', 'case', 'covid', 'report', 'death', 'past', 'week', '’', 'see', 'welcome', 'slowing', 'hardest', 'hit', 'country', 'europe', 'like', 'spain', 'italy', 'germany', 'france', 'drtedros', 'coronavirus']","['globally', 'nearly', 'million', 'confirmed', 'case', 'covid', 'report', 'death', 'past', 'week', '’', 'see', 'welcome', 'slowing', 'hardest', 'hit', 'country', 'europe', 'like', 'spain', 'italy', 'germany', 'france', 'drtedros', 'coronavirus']",2,2,",welcome,like",",case,death",neutral
516,"['media', 'brief', 'covid', 'drtedros', 'coronavirus']","['media', 'brief', 'covid', 'drtedros', 'coronavirus']",0,0,,,neutral
517,"['date', 'evidence', 'person', 'become', 'infected', 'exposure', 'body', 'person', 'die', 'covid', 'http', 'coronavirus']","['date', 'evidence', 'person', 'become', 'infected', 'exposure', 'body', 'person', 'die', 'covid', 'http', 'coronavirus']",0,2,,",infected,die",negative
518,"['common', 'myth', 'person', 'die', 'communicable', 'disease', 'cremate', 'true', 'cremation', 'matter', 'cultural', 'choice', 'available', 'resource', 'http', 'covid', 'coronavirus']","['common', 'myth', 'person', 'die', 'communicable', 'disease', 'cremate', 'true', 'cremation', 'matter', 'cultural', 'choice', 'available', 'resource', 'http', 'covid', 'coronavirus']",1,4,",available",",myth,die,cremate,cremation",negative
519,"['except', 'case', 'hemorrhagic', 'fever', 'ebola', 'marburg', 'cholera', 'dead', 'body', 'generally', 'infectious', 'http', 'covid', 'coronavirus']","['except', 'case', 'hemorrhagic', 'fever', 'ebola', 'marburg', 'cholera', 'dead', 'body', 'generally', 'infectious', 'http', 'covid', 'coronavirus']",0,3,,",case,fever,dead",negative
520,"['issue', 'interim', 'guidance', 'infection', 'prevention', 'control', 'safe', 'management', 'dead', 'body', 'context', 'covid', 'http', 'coronavirus']","['issue', 'interim', 'guidance', 'infection', 'prevention', 'control', 'safe', 'management', 'dead', 'body', 'context', 'covid', 'http', 'coronavirus']",2,3,",guidance,safe",",issue,infection,dead",negative
521,"['around', 'world', 'country', 'enshrine', 'right', 'health', 'constitution', 'country', 'enact', 'law', 'make', 'right', 'reality', 'drtedros', 'covid', 'healthforall']","['around', 'world', 'country', 'enshrine', 'right', 'health', 'constitution', 'country', 'enact', 'law', 'make', 'right', 'reality', 'drtedros', 'covid', 'healthforall']",2,0,",right,right",,positive
522,"['covid', 'disrupt', 'society', 'must', 'shake', 'foundation', 'history', 'judge', 'us', 'whether', 'get', 'pandemic', 'manner', 'drtedros']","['covid', 'disrupt', 'society', 'must', 'shake', 'foundation', 'history', 'judge', 'us', 'whether', 'get', 'pandemic', 'manner', 'drtedros']",0,3,,",disrupt,shake,pandemic",negative
523,"['restrictive', 'measure', 'government', 'implement', 'already', 'massive', 'impact', 'livelihood', 'must', 'plan', 'take', 'appropriate', 'measure', 'alleviate', 'economic', 'impact', 'covid', 'pandemic', 'drtedros']","['restrictive', 'measure', 'government', 'implement', 'already', 'massive', 'impact', 'livelihood', 'must', 'plan', 'take', 'appropriate', 'measure', 'alleviate', 'economic', 'impact', 'covid', 'pandemic', 'drtedros']",1,2,",appropriate",",restrictive,pandemic",negative
524,"['covid', 'pandemic', 'place', 'new', 'pressure', 'responsibility', 'state', 'community', 'individual', 'rule', 'law', 'guarantee', 'functioning', 'stability', 'country', 'together', 'make', 'international', 'community', 'drtedros']","['covid', 'pandemic', 'place', 'new', 'pressure', 'responsibility', 'state', 'community', 'individual', 'rule', 'law', 'guarantee', 'functioning', 'stability', 'country', 'together', 'make', 'international', 'community', 'drtedros']",3,2,",guarantee,stability,together",",pandemic,pressure",positive
525,"['thank', 'opportunity', 'join', 'today', '’', 'like', 'express', 'gratitude', 'russian', 'federation', 'convene', 'important', 'event', 'difficult', 'circumstance', 'drtedros', 'address', 'international', 'legal', 'forum', 'covid']","['thank', 'opportunity', 'join', 'today', '’', 'like', 'express', 'gratitude', 'russian', 'federation', 'convene', 'important', 'event', 'difficult', 'circumstance', 'drtedros', 'address', 'international', 'legal', 'forum', 'covid']",5,1,",thank,join,like,gratitude,important",",difficult",positive
526,"['\\', '\\', 'like', 'invite', 'participate', 'solidarity', 'trial', 'international', 'study', 'show', 'us', 'treatment', 'effective', 'many', 'country', 'throughout', 'world', 'already', 'participate', 'drtedros', 'address', 'turkiccouncil', 'covid']","['\\', '\\', 'like', 'invite', 'participate', 'solidarity', 'trial', 'international', 'study', 'show', 'us', 'treatment', 'effective', 'many', 'country', 'throughout', 'world', 'already', 'participate', 'drtedros', 'address', 'turkiccouncil', 'covid']",4,0,",like,solidarity,treatment,effective",,positive
527,"['fatality', 'rate', 'estimate', 'time', 'high', 'influenza', 'million', 'people', 'infect', 'covid', 'almost', 'people', 'lose', 'life', 'drtedros', 'address', 'turkiccouncil']","['fatality', 'rate', 'estimate', 'time', 'high', 'influenza', 'million', 'people', 'infect', 'covid', 'almost', 'people', 'lose', 'life', 'drtedros', 'address', 'turkiccouncil']",0,2,,",infect,lose",negative
528,"['since', 'beginning', 'global', 'spread', 'covid', 'leaders', 'turkiccouncil', 'tc', 'cooperate', 'closely', 'incl', 'share', 'hospital', 'facility', 'provide', 'humanitarian', 'aid', 'amp', 'test', 'kit', 'amp', 'exchange', 'clinical', 'expertise', 'medical', 'support', 'drtedros', 'address', 'tc']","['since', 'beginning', 'global', 'spread', 'covid', 'leaders', 'turkiccouncil', 'tc', 'cooperate', 'closely', 'incl', 'share', 'hospital', 'facility', 'provide', 'humanitarian', 'aid', 'amp', 'test', 'kit', 'amp', 'exchange', 'clinical', 'expertise', 'medical', 'support', 'drtedros', 'address', 'tc']",4,1,",facility,humanitarian,aid,support",",spread",positive
529,"['singular', 'focus', 'work', 'serve', 'people', 'save', 'life', 'stop', 'covid', 'pandemic', '–', 'stop', 'dangerous', 'enemy', 'drtedros', 'coronavirus']","['singular', 'focus', 'work', 'serve', 'people', 'save', 'life', 'stop', 'covid', 'pandemic', '–', 'stop', 'dangerous', 'enemy', 'drtedros', 'coronavirus']",2,3,",serve,save",",pandemic,dangerous,enemy",negative
530,"['far', 'shipped', 'individual', 'item', 'protective', 'gear', 'country', 'need', 'shipped', 'laboratory', 'test', 'country', 'developed', 'online', 'course', 'language', 'train', 'healthworkers', 'reach', 'almost', 'enrolment', 'covid']","['far', 'shipped', 'individual', 'item', 'protective', 'gear', 'country', 'need', 'shipped', 'laboratory', 'test', 'country', 'developed', 'online', 'course', 'language', 'train', 'healthworkers', 'reach', 'almost', 'enrolment', 'covid']",1,0,",protective",,positive
531,"['alleviate', 'suffering', 'save', 'life', 'supporting', 'country', 'prepare', 'respond', 'providing', 'accurate', 'information', 'fight', 'infodemic', 'ensuring', 'supply', 'medical', 'equipment', 'healthworkers', 'training', 'amp', 'mobilize', 'health', 'worker', 'accelerating', 'r', 'amp', 'covid']","['alleviate', 'suffering', 'save', 'life', 'supporting', 'country', 'prepare', 'respond', 'providing', 'accurate', 'information', 'fight', 'infodemic', 'ensuring', 'supply', 'medical', 'equipment', 'healthworkers', 'training', 'amp', 'mobilize', 'health', 'worker', 'accelerating', 'r', 'amp', 'covid']",4,1,",save,supporting,prepare,accurate",",suffering",positive
532,"['jan', 'issue', 'comprehensive', 'package', 'technical', 'guidance', 'advice', 'country', 'detect', 'test', 'manage', 'potential', 'case', 'base', 'know', 'virus', 'time', 'covid', 'coronavirus']","['jan', 'issue', 'comprehensive', 'package', 'technical', 'guidance', 'advice', 'country', 'detect', 'test', 'manage', 'potential', 'case', 'base', 'know', 'virus', 'time', 'covid', 'coronavirus']",3,3,",comprehensive,package,guidance",",issue,case,virus",neutral
533,"['jan', 'publish', 'first', 'disease', 'outbreak', 'news', 'new', 'virus', 'flagship', 'technical', 'publication', 'scientific', 'public', 'health', 'community', 'well', 'global', 'medium', 'covid', 'coronavirus']","['jan', 'publish', 'first', 'disease', 'outbreak', 'news', 'new', 'virus', 'flagship', 'technical', 'publication', 'scientific', 'public', 'health', 'community', 'well', 'global', 'medium', 'covid', 'coronavirus']",1,2,",well",",outbreak,virus",negative
534,"['dec', 'china', 'report', 'cluster', 'case', 'pneumonia', 'wuhan', 'hubei', 'province', 'jan', 'activate', 'incident', 'management', 'support', 'team', 'hq', 'regional', 'amp', 'country', 'level', 'put', 'organization', 'emergency', 'footing', 'deal', 'outbreak', 'covid']","['dec', 'china', 'report', 'cluster', 'case', 'pneumonia', 'wuhan', 'hubei', 'province', 'jan', 'activate', 'incident', 'management', 'support', 'team', 'hq', 'regional', 'amp', 'country', 'level', 'put', 'organization', 'emergency', 'footing', 'deal', 'outbreak', 'covid']",1,4,",support",",case,pneumonia,emergency,outbreak",negative
