,0,tweets,positive_words_count,negative_words_count,positive_words,negative_words,over all sentiment
509,"['china', 'report', 'new', 'case', 'tuesday', 'low', 'daily', 'increase', 'six', 'week', 'infection', 'wuhan', 'central', 'hubei', 'province', 'follow', 'live', 'update', 'coronavirus', 'http']","['china', 'report', 'new', 'case', 'tuesday', 'low', 'daily', 'increase', 'six', 'week', 'infection', 'wuhan', 'central', 'hubei', 'province', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,infection",negative
510,"['never', 'see', 'respiratory', 'pathogen', 'capable', 'community', 'transmission', 'also', 'contain', 'right', 'measure', '—', 'chief', 'tedros', 'adhanom', 'ghebreyesus', 'follow', 'live', 'update', 'coronavirus', 'http']","['never', 'see', 'respiratory', 'pathogen', 'capable', 'community', 'transmission', 'also', 'contain', 'right', 'measure', '—', 'chief', 'tedros', 'adhanom', 'ghebreyesus', 'follow', 'live', 'update', 'coronavirus', 'http']",2,2,",capable,right",",never,respiratory",neutral
511,"['kuwait', '’', 'health', 'ministry', 'announce', 'new', 'case', 'coronavirus', 'country', 'bring', 'total', 'number', 'ministry', 'official', 'quote', 'say', 'reuters', 'follow', 'live', 'update', 'coronavirus', 'http']","['kuwait', '’', 'health', 'ministry', 'announce', 'new', 'case', 'coronavirus', 'country', 'bring', 'total', 'number', 'ministry', 'official', 'quote', 'say', 'reuters', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",case",negative
512,"['india', 'report', 'two', 'case', 'coronavirus', 'take', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']","['india', 'report', 'two', 'case', 'coronavirus', 'take', 'tally', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,tally",negative
513,"['wuhan', 'close', 'makeshift', 'hospital', 'new', 'case', 'china', 'drop', 'sharply', 'follow', 'live', 'update', 'coronavirus', 'http']","['wuhan', 'close', 'makeshift', 'hospital', 'new', 'case', 'china', 'drop', 'sharply', 'follow', 'live', 'update', 'coronavirus', 'http']",0,3,,",close,case,sharply",negative
514,"['price', 'oil', 'drop', 'precipitously', 'global', 'demand', 'weaken', 'even', 'oil', 'industry', 'analyst', 'fear', 'think', 'disruption', 'may', 'lead', 'travel', 'restriction', 'even', 'less', 'oil', 'consume', 'follow', 'live', 'update', 'coronavirus', 'http']","['price', 'oil', 'drop', 'precipitously', 'global', 'demand', 'weaken', 'even', 'oil', 'industry', 'analyst', 'fear', 'think', 'disruption', 'may', 'lead', 'travel', 'restriction', 'even', 'less', 'oil', 'consume', 'follow', 'live', 'update', 'coronavirus', 'http']",1,4,",lead",",weaken,fear,disruption,restriction",negative
515,"['sindh', 'health', 'department', 'urge', 'people', 'panic', 'follow', 'health', 'advisory', 'coronavirus', 'follow', 'update', 'coronavirus', 'http']","['sindh', 'health', 'department', 'urge', 'people', 'panic', 'follow', 'health', 'advisory', 'coronavirus', 'follow', 'update', 'coronavirus', 'http']",1,1,",advisory",",panic",neutral
516,"['paris', 'louvre', 'museum', 'close', 'staff', 'coronavirus', 'fear', 'follow', 'live', 'update', 'coronavirus', 'http']","['paris', 'louvre', 'museum', 'close', 'staff', 'coronavirus', 'fear', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",close,fear",negative
517,"['satisfy', 'pakistan', 'response', 'coronavirus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']","['satisfy', 'pakistan', 'response', 'coronavirus', 'case', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",satisfy",",case",neutral
518,"['sindh', 'govt', 'extend', 'closure', 'educational', 'institution', 'till', 'march', 'follow', 'live', 'update', 'coronavirus', 'http']","['sindh', 'govt', 'extend', 'closure', 'educational', 'institution', 'till', 'march', 'follow', 'live', 'update', 'coronavirus', 'http']",1,1,",extend",",closure",neutral
519,"['people', 'die', 'coronavirus', 'iran', 'state', 'tv', 'follow', 'live', 'update', 'coronavirus', 'http']","['people', 'die', 'coronavirus', 'iran', 'state', 'tv', 'follow', 'live', 'update', 'coronavirus', 'http']",0,1,,",die",negative
520,"['three', 'member', 'advisory', 'committee', 'form', 'national', 'awareness', 'plan', 'formulate', 'contain', 'coronavirus', 'case', 'pakistan']","['three', 'member', 'advisory', 'committee', 'form', 'national', 'awareness', 'plan', 'formulate', 'contain', 'coronavirus', 'case', 'pakistan']",2,1,",advisory,awareness",",case",positive
521,"['government', 'urge', 'calm', 'coronavirus', 'case', 'pakistan', 'rise', 'http']","['government', 'urge', 'calm', 'coronavirus', 'case', 'pakistan', 'rise', 'http']",1,2,",calm",",case,rise",negative
522,"['two', 'case', 'coronavirus', 'confirm', 'pakistan', 'sapm', 'mirza', 'total', 'case', 'country', 'follow', 'live', 'update', 'coronavirus', 'http']","['two', 'case', 'coronavirus', 'confirm', 'pakistan', 'sapm', 'mirza', 'total', 'case', 'country', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",case,case",negative
523,"['breaking', 'pakistan', 'third', 'case', 'coronavirus', 'emerge', 'karachi', 'follow', 'live', 'update', 'coronavirus', 'http']","['breaking', 'pakistan', 'third', 'case', 'coronavirus', 'emerge', 'karachi', 'follow', 'live', 'update', 'coronavirus', 'http']",0,2,,",breaking,case",negative
524,"['iran', 'cancel', 'friday', 'prayer', 'coronavirus', 'death', 'toll', 'rise']","['iran', 'cancel', 'friday', 'prayer', 'coronavirus', 'death', 'toll', 'rise']",0,3,,",death,toll,rise",negative
525,"['balochistan', 'decide', 'close', 'school', 'province', 'march', 'precaution', 'coronavirus']","['balochistan', 'decide', 'close', 'school', 'province', 'march', 'precaution', 'coronavirus']",1,1,",precaution",",close",neutral
526,"['need', 'panic', 'thing', 'control', 'say', 'sapm', 'zafar', 'mirza', 'add', 'coronavirus', 'case', 'take', 'care', 'http']","['need', 'panic', 'thing', 'control', 'say', 'sapm', 'zafar', 'mirza', 'add', 'coronavirus', 'case', 'take', 'care', 'http']",0,2,,",panic,case",negative
527,"['breaking', 'pakistan', 'confirms', 'first', 'two', 'case', 'coronavirus', 'govt', 'say', 'need', 'panic', 'http']","['breaking', 'pakistan', 'confirms', 'first', 'two', 'case', 'coronavirus', 'govt', 'say', 'need', 'panic', 'http']",0,3,,",breaking,case,panic",negative
528,"['breaking', 'first', 'positive', 'case', 'coronavirus', 'report', 'karachi', 'sindh', 'health', 'dept', 'http']","['breaking', 'first', 'positive', 'case', 'coronavirus', 'report', 'karachi', 'sindh', 'health', 'dept', 'http']",0,3,,",breaking,positive,case",negative
529,"['coronavirus', 'new', 'death', 'china', 'hubei', 'province', 'account', 'new', 'infection', 'report', 'wednesday', 'national', 'health', 'commission', 'say']","['coronavirus', 'new', 'death', 'china', 'hubei', 'province', 'account', 'new', 'infection', 'report', 'wednesday', 'national', 'health', 'commission', 'say']",0,2,,",death,infection",negative
530,"['year', 'old', 'chinese', 'tourist', 'dy', 'coronavirus', 'paris', 'hospitalise', 'last', 'month']","['year', 'old', 'chinese', 'tourist', 'dy', 'coronavirus', 'paris', 'hospitalise', 'last', 'month']",0,0,,,neutral
531,"['france', 'confirms', 'first', 'coronavirus', 'death', 'outside', 'asia', 'http']","['france', 'confirms', 'first', 'coronavirus', 'death', 'outside', 'asia', 'http']",0,1,,",death",negative
532,"['picture', 'hearts', 'flower', 'mask', '—', 'valentine', 'day', 'time', 'coronavirus', 'see', 'photo', 'http']","['picture', 'hearts', 'flower', 'mask', '—', 'valentine', 'day', 'time', 'coronavirus', 'see', 'photo', 'http']",0,0,,,neutral
533,"['pangolin', 'identify', 'potential', 'link', 'coronavirus', 'spread']","['pangolin', 'identify', 'potential', 'link', 'coronavirus', 'spread']",0,1,,",spread",negative
534,"['china', 'isolation', 'grow', 'coronavirus', 'toll', 'reach']","['china', 'isolation', 'grow', 'coronavirus', 'toll', 'reach']",0,2,,",isolation,toll",negative
535,"['facebook', 'remove', 'coronavirus', 'misinformation', 'declare', 'global', 'emergency']","['facebook', 'remove', 'coronavirus', 'misinformation', 'declare', 'global', 'emergency']",0,1,,",emergency",negative
536,"['fake', 'emergency', 'notification', 'coronavirus', 'attempt', 'mislead', 'public']","['fake', 'emergency', 'notification', 'coronavirus', 'attempt', 'mislead', 'public']",0,3,,",fake,emergency,mislead",negative
